location_id,window_start,window_end,pm25_avg,samples
2960657,2025-06-25 15:45:00,2025-06-25 16:00:00,35.9,1
2967069,2025-07-08 02:00:00,2025-07-08 02:15:00,0.6225000023841858,1
3423890,2025-07-08 17:00:00,2025-07-08 17:15:00,23.0,1
2959755,2025-07-09 23:00:00,2025-07-09 23:15:00,4.0,1
2960620,2025-07-11 12:30:00,2025-07-11 12:45:00,12.2,1
2960622,2025-07-11 12:30:00,2025-07-11 12:45:00,13.18,1
3439881,2025-07-11 16:00:00,2025-07-11 16:15:00,5.738666693369548,1
3430567,2025-07-17 22:00:00,2025-07-17 22:15:00,3.6794583797454834,1
3010310,2025-07-19 18:00:00,2025-07-19 18:15:00,16.170000076293945,1
2623729,2025-07-30 00:00:00,2025-07-30 00:15:00,7.0,1
2622897,2025-07-30 00:00:00,2025-07-30 00:15:00,16.0,1
2623383,2025-07-30 00:00:00,2025-07-30 00:15:00,16.0,1
3420999,2025-08-06 15:00:00,2025-08-06 15:15:00,37.268472035725914,1
2979495,2025-08-08 15:15:00,2025-08-08 15:30:00,91.9,1
1772963,2025-08-09 14:00:00,2025-08-09 14:15:00,9.0,1
2868408,2025-08-11 22:00:00,2025-08-11 22:15:00,20.536428451538086,1
12043,2025-08-29 02:00:00,2025-08-29 02:15:00,985.0,1
6967,2025-08-29 13:00:00,2025-08-29 13:15:00,22.0,1
358665,2025-08-30 07:45:00,2025-08-30 08:00:00,4.06,1
3431594,2025-09-01 18:00:00,2025-09-01 18:15:00,2.0228333473205566,1
2913749,2025-09-02 13:45:00,2025-09-02 14:00:00,5.11,1
2877112,2025-09-03 04:00:00,2025-09-03 04:15:00,5.24,1
2877113,2025-09-03 04:30:00,2025-09-03 04:45:00,4.83,1
358699,2025-09-03 06:00:00,2025-09-03 06:15:00,13.05,1
358457,2025-09-03 07:00:00,2025-09-03 07:15:00,40.0,1
2914675,2025-09-03 17:00:00,2025-09-03 17:15:00,488.8988342285156,1
3409342,2025-09-07 01:45:00,2025-09-07 02:00:00,0.0,1
2950666,2025-09-09 11:15:00,2025-09-09 11:30:00,3.36,1
3409516,2025-09-11 02:15:00,2025-09-11 02:30:00,19.0,1
3409434,2025-09-11 07:15:00,2025-09-11 07:30:00,16.03,1
2995837,2025-09-12 13:00:00,2025-09-12 13:15:00,7.2,1
8413,2025-09-12 13:00:00,2025-09-12 13:15:00,6.3,1
2875321,2025-09-12 20:00:00,2025-09-12 20:15:00,40.45892826716105,1
225758,2025-09-14 00:00:00,2025-09-14 00:15:00,2.5,1
1542,2025-09-15 01:00:00,2025-09-15 01:15:00,3.5,1
367405,2025-09-15 01:00:00,2025-09-15 01:15:00,7.0,1
228437,2025-09-15 01:00:00,2025-09-15 01:15:00,10.0,1
2891221,2025-09-15 01:00:00,2025-09-15 01:15:00,4.0,1
1329,2025-09-15 01:00:00,2025-09-15 01:15:00,11.0,1
3336,2025-09-15 02:00:00,2025-09-15 02:15:00,13.0,1
3332,2025-09-15 02:00:00,2025-09-15 02:15:00,11.0,1
3235,2025-09-15 02:00:00,2025-09-15 02:15:00,8.0,1
3346,2025-09-15 02:00:00,2025-09-15 02:15:00,5.0,1
3166424,2025-09-15 02:00:00,2025-09-15 02:15:00,6.0,1
3351,2025-09-15 02:00:00,2025-09-15 02:15:00,7.0,1
3226,2025-09-15 02:00:00,2025-09-15 02:15:00,16.0,1
7289,2025-09-15 07:00:00,2025-09-15 07:15:00,5.64,1
2995864,2025-09-15 07:00:00,2025-09-15 07:15:00,1.42,1
2995865,2025-09-15 11:00:00,2025-09-15 11:15:00,8.9,1
3408765,2025-09-15 11:00:00,2025-09-15 11:15:00,154.66749572753906,1
2979626,2025-09-15 13:00:00,2025-09-15 13:15:00,0.0,1
5546,2025-09-15 18:00:00,2025-09-15 18:15:00,0.0,1
3987,2025-09-15 18:00:00,2025-09-15 18:15:00,2.9,1
3409437,2025-09-15 20:45:00,2025-09-15 21:00:00,19.2,1
2995838,2025-09-15 21:00:00,2025-09-15 21:15:00,0.520503,1
73,2025-09-15 21:00:00,2025-09-15 21:15:00,44.0,1
356092,2025-09-15 21:00:00,2025-09-15 21:15:00,1.5,1
2995861,2025-09-15 21:00:00,2025-09-15 21:15:00,4.3,1
3670,2025-09-15 21:00:00,2025-09-15 21:15:00,7.0,1
2422,2025-09-15 21:00:00,2025-09-15 21:15:00,23.0,1
3409463,2025-09-15 21:15:00,2025-09-15 21:30:00,12.36,1
3409487,2025-09-15 21:45:00,2025-09-15 22:00:00,24.24,1
3972,2025-09-15 22:00:00,2025-09-15 22:15:00,2.3,1
2995862,2025-09-15 22:00:00,2025-09-15 22:15:00,1.81,1
2995860,2025-09-15 22:00:00,2025-09-15 22:15:00,3.4,1
270726,2025-09-15 22:00:00,2025-09-15 22:15:00,7.0,1
4066,2025-09-15 22:00:00,2025-09-15 22:15:00,3.6,1
2162745,2025-09-15 22:00:00,2025-09-15 22:15:00,4.2,1
8051,2025-09-15 22:00:00,2025-09-15 22:15:00,10.0,1
3624,2025-09-15 22:00:00,2025-09-15 22:15:00,1.9,1
220265,2025-09-15 22:00:00,2025-09-15 22:15:00,21.3,1
3650,2025-09-15 22:00:00,2025-09-15 22:15:00,2.3,1
229987,2025-09-15 22:00:00,2025-09-15 22:15:00,22.0,1
2995863,2025-09-15 22:00:00,2025-09-15 22:15:00,3.14,1
2995866,2025-09-15 22:00:00,2025-09-15 22:15:00,2.57,1
3409502,2025-09-15 22:00:00,2025-09-15 22:15:00,15.0,1
3639,2025-09-15 22:00:00,2025-09-15 22:15:00,6.4,1
270,2025-09-15 22:00:00,2025-09-15 22:15:00,35.0,1
3409364,2025-09-15 22:00:00,2025-09-15 22:15:00,13.27,1
2162755,2025-09-15 22:00:00,2025-09-15 22:15:00,9.6,1
3409354,2025-09-15 22:00:00,2025-09-15 22:15:00,21.0,1
4594,2025-09-15 22:00:00,2025-09-15 22:15:00,2.09,1
2676,2025-09-15 22:00:00,2025-09-15 22:15:00,2.7,1
2995911,2025-09-15 22:00:00,2025-09-15 22:15:00,4.6,1
270724,2025-09-15 22:00:00,2025-09-15 22:15:00,25.0,1
2422,2025-09-15 22:00:00,2025-09-15 22:15:00,23.0,1
73,2025-09-15 22:00:00,2025-09-15 22:15:00,45.0,1
3799,2025-09-15 22:00:00,2025-09-15 22:15:00,1.8,1
2545,2025-09-15 22:00:00,2025-09-15 22:15:00,2.0,1
4092,2025-09-15 22:00:00,2025-09-15 22:15:00,3.3,1
10915,2025-09-15 22:00:00,2025-09-15 22:15:00,15.28,1
3409438,2025-09-15 22:00:00,2025-09-15 22:15:00,5.76,1
227384,2025-09-15 22:15:00,2025-09-15 22:30:00,15.6,1
6965,2025-09-15 22:15:00,2025-09-15 22:30:00,17.0,1
5623,2025-09-15 22:15:00,2025-09-15 22:30:00,0.0,1
346257,2025-09-15 22:15:00,2025-09-15 22:30:00,26.38,1
3409409,2025-09-15 22:15:00,2025-09-15 22:30:00,23.45,1
10747,2025-09-15 22:15:00,2025-09-15 22:30:00,34.1,1
223146,2025-09-15 22:15:00,2025-09-15 22:30:00,11.89,1
3409524,2025-09-15 22:15:00,2025-09-15 22:30:00,12.73,1
3409529,2025-09-15 22:15:00,2025-09-15 22:30:00,14.26,1
5647,2025-09-15 22:15:00,2025-09-15 22:30:00,17.0,1
3409415,2025-09-15 22:15:00,2025-09-15 22:30:00,0.0,1
3409530,2025-09-15 22:15:00,2025-09-15 22:30:00,0.69,1
270697,2025-09-15 22:15:00,2025-09-15 22:30:00,71.55,1
3409365,2025-09-15 22:15:00,2025-09-15 22:30:00,15.14,1
2995911,2025-09-15 23:00:00,2025-09-15 23:15:00,4.4,1
2995858,2025-09-15 23:00:00,2025-09-15 23:15:00,3.562927,1
4732,2025-09-15 23:00:00,2025-09-15 23:15:00,4.08225,1
3083,2025-09-15 23:00:00,2025-09-15 23:15:00,3.26,1
3650,2025-09-15 23:00:00,2025-09-15 23:15:00,1.8,1
2876224,2025-09-15 23:00:00,2025-09-15 23:15:00,3.0,1
2054810,2025-09-15 23:00:00,2025-09-15 23:15:00,2.5,1
2949,2025-09-15 23:00:00,2025-09-15 23:15:00,4.864,1
5531,2025-09-15 23:00:00,2025-09-15 23:15:00,4.1,1
3972,2025-09-15 23:00:00,2025-09-15 23:15:00,1.0,1
4182,2025-09-15 23:00:00,2025-09-15 23:15:00,9.36,1
4588,2025-09-15 23:00:00,2025-09-15 23:15:00,5.127332,1
8541,2025-09-15 23:00:00,2025-09-15 23:15:00,8.0,1
4746,2025-09-15 23:00:00,2025-09-15 23:15:00,4.268,1
4707,2025-09-15 23:00:00,2025-09-15 23:15:00,3.49902,1
4583,2025-09-15 23:00:00,2025-09-15 23:15:00,2.0,1
7987,2025-09-15 23:00:00,2025-09-15 23:15:00,24.0,1
1214538,2025-09-15 23:00:00,2025-09-15 23:15:00,8.0,1
302032,2025-09-15 23:00:00,2025-09-15 23:15:00,7.7712,1
2954722,2025-09-15 23:00:00,2025-09-15 23:15:00,4.0,1
3065,2025-09-15 23:00:00,2025-09-15 23:15:00,4.0,1
2162745,2025-09-15 23:00:00,2025-09-15 23:15:00,5.0,1
3799,2025-09-15 23:00:00,2025-09-15 23:15:00,1.5,1
2839,2025-09-15 23:00:00,2025-09-15 23:15:00,3.69708,1
2876225,2025-09-15 23:00:00,2025-09-15 23:15:00,3.2,1
3156,2025-09-15 23:00:00,2025-09-15 23:15:00,3.261,1
4092,2025-09-15 23:00:00,2025-09-15 23:15:00,3.2,1
2907568,2025-09-15 23:00:00,2025-09-15 23:15:00,9.0,1
4470,2025-09-15 23:00:00,2025-09-15 23:15:00,5.0,1
3624,2025-09-15 23:00:00,2025-09-15 23:15:00,2.8,1
3122,2025-09-15 23:00:00,2025-09-15 23:15:00,5.23,1
3047,2025-09-15 23:00:00,2025-09-15 23:15:00,2.494,1
2162755,2025-09-15 23:00:00,2025-09-15 23:15:00,11.1,1
2995860,2025-09-15 23:00:00,2025-09-15 23:15:00,4.1,1
4066,2025-09-15 23:00:00,2025-09-15 23:15:00,4.5,1
3096,2025-09-15 23:00:00,2025-09-15 23:15:00,6.0,1
4683,2025-09-15 23:00:00,2025-09-15 23:15:00,4.298649,1
10808,2025-09-15 23:00:00,2025-09-15 23:15:00,5.995883,1
461706,2025-09-15 23:00:00,2025-09-15 23:15:00,4.8,1
2893,2025-09-15 23:00:00,2025-09-15 23:15:00,1.277775,1
4741,2025-09-15 23:00:00,2025-09-15 23:15:00,3.759316,1
4785,2025-09-15 23:00:00,2025-09-15 23:15:00,3.170199,1
9642,2025-09-15 23:00:00,2025-09-15 23:15:00,11.0,1
2894935,2025-09-15 23:00:00,2025-09-15 23:15:00,10.0,1
7716,2025-09-15 23:00:00,2025-09-15 23:15:00,5.0,1
97,2025-09-15 23:00:00,2025-09-15 23:15:00,2.8,1
4204,2025-09-15 23:00:00,2025-09-15 23:15:00,7.28,1
494941,2025-09-15 23:00:00,2025-09-15 23:15:00,4.52532,1
2676,2025-09-15 23:00:00,2025-09-15 23:15:00,2.8,1
2995839,2025-09-15 23:00:00,2025-09-15 23:15:00,5.715091,1
4358,2025-09-15 23:00:00,2025-09-15 23:15:00,2.07225,1
355295,2025-09-15 23:00:00,2025-09-15 23:15:00,2.813,1
2978379,2025-09-15 23:00:00,2025-09-15 23:15:00,14.0,1
2996564,2025-09-15 23:30:00,2025-09-15 23:45:00,9.8,1
2889296,2025-09-15 23:45:00,2025-09-16 00:00:00,1.87,1
2896764,2025-09-15 23:45:00,2025-09-16 00:00:00,2.27,1
2960663,2025-09-15 23:45:00,2025-09-16 00:00:00,12.5,1
2960660,2025-09-15 23:45:00,2025-09-16 00:00:00,9.59,1
2960626,2025-09-15 23:45:00,2025-09-16 00:00:00,14.82,1
2896766,2025-09-15 23:45:00,2025-09-16 00:00:00,2.79,1
2905539,2025-09-15 23:45:00,2025-09-16 00:00:00,3.39,1
2904084,2025-09-15 23:45:00,2025-09-16 00:00:00,5.6,1
2917797,2025-09-15 23:45:00,2025-09-16 00:00:00,4.25,1
2896761,2025-09-15 23:45:00,2025-09-16 00:00:00,2.75,1
2896750,2025-09-15 23:45:00,2025-09-16 00:00:00,2.02,1
2960665,2025-09-15 23:45:00,2025-09-16 00:00:00,13.19,1
2960649,2025-09-15 23:45:00,2025-09-16 00:00:00,6.97,1
2960628,2025-09-15 23:45:00,2025-09-16 00:00:00,16.11,1
2960640,2025-09-15 23:45:00,2025-09-16 00:00:00,8.95,1
2960659,2025-09-15 23:45:00,2025-09-16 00:00:00,9.9,1
2960650,2025-09-15 23:45:00,2025-09-16 00:00:00,11.76,1
2960634,2025-09-15 23:45:00,2025-09-16 00:00:00,8.93,1
2960648,2025-09-15 23:45:00,2025-09-16 00:00:00,14.09,1
2877117,2025-09-15 23:45:00,2025-09-16 00:00:00,9.35,1
2877115,2025-09-15 23:45:00,2025-09-16 00:00:00,8.97,1
2960630,2025-09-15 23:45:00,2025-09-16 00:00:00,11.0,1
2906641,2025-09-15 23:45:00,2025-09-16 00:00:00,5.13,1
2960625,2025-09-15 23:45:00,2025-09-16 00:00:00,10.66,1
2896752,2025-09-15 23:45:00,2025-09-16 00:00:00,1.17,1
2896771,2025-09-15 23:45:00,2025-09-16 00:00:00,3.0,1
2896763,2025-09-15 23:45:00,2025-09-16 00:00:00,2.7,1
2960632,2025-09-15 23:45:00,2025-09-16 00:00:00,11.52,1
2960619,2025-09-15 23:45:00,2025-09-16 00:00:00,8.49,1
2896749,2025-09-15 23:45:00,2025-09-16 00:00:00,2.19,1
2913592,2025-09-15 23:45:00,2025-09-16 00:00:00,8.96,1
2960639,2025-09-15 23:45:00,2025-09-16 00:00:00,13.73,1
2960656,2025-09-15 23:45:00,2025-09-16 00:00:00,10.46,1
2896772,2025-09-15 23:45:00,2025-09-16 00:00:00,1.42,1
2996566,2025-09-15 23:45:00,2025-09-16 00:00:00,8.8,1
2877116,2025-09-15 23:45:00,2025-09-16 00:00:00,10.34,1
2896751,2025-09-15 23:45:00,2025-09-16 00:00:00,3.5,1
2960669,2025-09-15 23:45:00,2025-09-16 00:00:00,17.13,1
2917798,2025-09-15 23:45:00,2025-09-16 00:00:00,5.27,1
2926786,2025-09-15 23:45:00,2025-09-16 00:00:00,5.42,1
2960636,2025-09-15 23:45:00,2025-09-16 00:00:00,11.64,1
2889294,2025-09-15 23:45:00,2025-09-16 00:00:00,1.73,1
2960629,2025-09-15 23:45:00,2025-09-16 00:00:00,12.74,1
2877114,2025-09-15 23:45:00,2025-09-16 00:00:00,8.39,1
2960667,2025-09-15 23:45:00,2025-09-16 00:00:00,8.37,1
2896755,2025-09-15 23:45:00,2025-09-16 00:00:00,6.6,1
2960641,2025-09-15 23:45:00,2025-09-16 00:00:00,10.15,1
2896762,2025-09-15 23:45:00,2025-09-16 00:00:00,2.91,1
2896748,2025-09-15 23:45:00,2025-09-16 00:00:00,1.89,1
2896767,2025-09-15 23:45:00,2025-09-16 00:00:00,2.23,1
2960658,2025-09-15 23:45:00,2025-09-16 00:00:00,11.77,1
2960645,2025-09-15 23:45:00,2025-09-16 00:00:00,14.88,1
2960662,2025-09-15 23:45:00,2025-09-16 00:00:00,3.52,1
2889295,2025-09-15 23:45:00,2025-09-16 00:00:00,2.18,1
2982401,2025-09-15 23:45:00,2025-09-16 00:00:00,3.77,1
2996788,2025-09-15 23:45:00,2025-09-16 00:00:00,7.5,1
2889297,2025-09-15 23:45:00,2025-09-16 00:00:00,1.19,1
2622612,2025-09-16 00:00:00,2025-09-16 00:15:00,19.0,1
2622686,2025-09-16 00:00:00,2025-09-16 00:15:00,25.0,1
2896753,2025-09-16 00:00:00,2025-09-16 00:15:00,2.48,1
1362,2025-09-16 00:00:00,2025-09-16 00:15:00,9.8,1
2623214,2025-09-16 00:00:00,2025-09-16 00:15:00,15.0,1
2623482,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
8777,2025-09-16 00:00:00,2025-09-16 00:15:00,6.8,1
2623510,2025-09-16 00:00:00,2025-09-16 00:15:00,19.0,1
2960643,2025-09-16 00:00:00,2025-09-16 00:15:00,8.55,1
2623467,2025-09-16 00:00:00,2025-09-16 00:15:00,4.0,1
2622631,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
784160,2025-09-16 00:00:00,2025-09-16 00:15:00,15.659833333333,1
979,2025-09-16 00:00:00,2025-09-16 00:15:00,2.3,1
2623321,2025-09-16 00:00:00,2025-09-16 00:15:00,15.0,1
2623806,2025-09-16 00:00:00,2025-09-16 00:15:00,15.0,1
2623385,2025-09-16 00:00:00,2025-09-16 00:15:00,4.0,1
2959203,2025-09-16 00:00:00,2025-09-16 00:15:00,41.899207750956215,1
1446,2025-09-16 00:00:00,2025-09-16 00:15:00,5.0,1
2907566,2025-09-16 00:00:00,2025-09-16 00:15:00,0.0,1
2622724,2025-09-16 00:00:00,2025-09-16 00:15:00,14.0,1
2622567,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
1215,2025-09-16 00:00:00,2025-09-16 00:15:00,5.0,1
8590,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
2622727,2025-09-16 00:00:00,2025-09-16 00:15:00,22.0,1
2622733,2025-09-16 00:00:00,2025-09-16 00:15:00,26.0,1
2622991,2025-09-16 00:00:00,2025-09-16 00:15:00,21.0,1
2623711,2025-09-16 00:00:00,2025-09-16 00:15:00,15.0,1
2622590,2025-09-16 00:00:00,2025-09-16 00:15:00,5.0,1
2623512,2025-09-16 00:00:00,2025-09-16 00:15:00,3.0,1
2954721,2025-09-16 00:00:00,2025-09-16 00:15:00,4.0,1
10612,2025-09-16 00:00:00,2025-09-16 00:15:00,2.746306,1
2999659,2025-09-16 00:00:00,2025-09-16 00:15:00,7.9,1
2960668,2025-09-16 00:00:00,2025-09-16 00:15:00,9.45,1
7944,2025-09-16 00:00:00,2025-09-16 00:15:00,1.7,1
1785690,2025-09-16 00:00:00,2025-09-16 00:15:00,17.3,1
2622791,2025-09-16 00:00:00,2025-09-16 00:15:00,13.0,1
2984093,2025-09-16 00:00:00,2025-09-16 00:15:00,2.6825000286102294,1
2623138,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
2623671,2025-09-16 00:00:00,2025-09-16 00:15:00,12.0,1
2622970,2025-09-16 00:00:00,2025-09-16 00:15:00,14.0,1
2623407,2025-09-16 00:00:00,2025-09-16 00:15:00,27.0,1
3007129,2025-09-16 00:00:00,2025-09-16 00:15:00,7.99,1
2623790,2025-09-16 00:00:00,2025-09-16 00:15:00,18.0,1
2874879,2025-09-16 00:00:00,2025-09-16 00:15:00,14.45341682434082,1
2623728,2025-09-16 00:00:00,2025-09-16 00:15:00,5.0,1
2059656,2025-09-16 00:00:00,2025-09-16 00:15:00,5.244378,1
2623146,2025-09-16 00:00:00,2025-09-16 00:15:00,28.0,1
2622877,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
2622596,2025-09-16 00:00:00,2025-09-16 00:15:00,7.0,1
2623050,2025-09-16 00:00:00,2025-09-16 00:15:00,29.0,1
3876,2025-09-16 00:00:00,2025-09-16 00:15:00,19.0,1
2954722,2025-09-16 00:00:00,2025-09-16 00:15:00,4.0,1
2623704,2025-09-16 00:00:00,2025-09-16 00:15:00,6.0,1
2989482,2025-09-16 00:00:00,2025-09-16 00:15:00,1.2285833458105724,1
2976549,2025-09-16 00:00:00,2025-09-16 00:15:00,32.72262461980184,1
2622714,2025-09-16 00:00:00,2025-09-16 00:15:00,23.0,1
3002712,2025-09-16 00:00:00,2025-09-16 00:15:00,3.32,1
550,2025-09-16 00:00:00,2025-09-16 00:15:00,3.0,1
1785694,2025-09-16 00:00:00,2025-09-16 00:15:00,5.8,1
2623403,2025-09-16 00:00:00,2025-09-16 00:15:00,12.0,1
2622879,2025-09-16 00:00:00,2025-09-16 00:15:00,9.0,1
2996254,2025-09-16 00:00:00,2025-09-16 00:15:00,4.596291700998942,1
3001240,2025-09-16 00:00:00,2025-09-16 00:15:00,0.9079166650772095,1
2622586,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
2623184,2025-09-16 00:00:00,2025-09-16 00:15:00,20.0,1
2622831,2025-09-16 00:00:00,2025-09-16 00:15:00,25.0,1
2622827,2025-09-16 00:00:00,2025-09-16 00:15:00,17.0,1
7903,2025-09-16 00:00:00,2025-09-16 00:15:00,7.0,1
2622903,2025-09-16 00:00:00,2025-09-16 00:15:00,20.0,1
2622642,2025-09-16 00:00:00,2025-09-16 00:15:00,19.0,1
2622658,2025-09-16 00:00:00,2025-09-16 00:15:00,16.0,1
2622788,2025-09-16 00:00:00,2025-09-16 00:15:00,5.0,1
2623738,2025-09-16 00:00:00,2025-09-16 00:15:00,9.0,1
2623235,2025-09-16 00:00:00,2025-09-16 00:15:00,22.0,1
2622816,2025-09-16 00:00:00,2025-09-16 00:15:00,9.0,1
2453319,2025-09-16 00:00:00,2025-09-16 00:15:00,3.1090909351002085,1
2960621,2025-09-16 00:00:00,2025-09-16 00:15:00,10.27,1
2984748,2025-09-16 00:00:00,2025-09-16 00:15:00,4.81404169400533,1
2898936,2025-09-16 00:00:00,2025-09-16 00:15:00,10.577791770299276,1
2623547,2025-09-16 00:00:00,2025-09-16 00:15:00,18.0,1
2623635,2025-09-16 00:00:00,2025-09-16 00:15:00,20.0,1
2876974,2025-09-16 00:00:00,2025-09-16 00:15:00,4.883333245913188,1
2623327,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
2623315,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
2623270,2025-09-16 00:00:00,2025-09-16 00:15:00,34.0,1
1785691,2025-09-16 00:00:00,2025-09-16 00:15:00,10.3,1
2623134,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
814,2025-09-16 00:00:00,2025-09-16 00:15:00,0.6,1
2877111,2025-09-16 00:00:00,2025-09-16 00:15:00,8.58,1
2955100,2025-09-16 00:00:00,2025-09-16 00:15:00,8.72,1
2622589,2025-09-16 00:00:00,2025-09-16 00:15:00,12.0,1
2622784,2025-09-16 00:00:00,2025-09-16 00:15:00,7.0,1
2623090,2025-09-16 00:00:00,2025-09-16 00:15:00,8.0,1
2972050,2025-09-16 00:00:00,2025-09-16 00:15:00,1.7893333236376445,1
2622621,2025-09-16 00:00:00,2025-09-16 00:15:00,31.0,1
2623180,2025-09-16 00:00:00,2025-09-16 00:15:00,32.0,1
2945079,2025-09-16 00:00:00,2025-09-16 00:15:00,5.09,1
2946546,2025-09-16 00:00:00,2025-09-16 00:15:00,9.452916622161865,1
399045,2025-09-16 00:00:00,2025-09-16 00:15:00,4.0,1
2623080,2025-09-16 00:00:00,2025-09-16 00:15:00,23.0,1
6308,2025-09-16 00:00:00,2025-09-16 00:15:00,4.1,1
2623354,2025-09-16 00:00:00,2025-09-16 00:15:00,9.0,1
2622866,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
2623028,2025-09-16 00:00:00,2025-09-16 00:15:00,6.0,1
2623232,2025-09-16 00:00:00,2025-09-16 00:15:00,30.0,1
2623325,2025-09-16 00:00:00,2025-09-16 00:15:00,34.0,1
2876975,2025-09-16 00:00:00,2025-09-16 00:15:00,5.705416679382324,1
2993408,2025-09-16 00:00:00,2025-09-16 00:15:00,7.9,1
2623166,2025-09-16 00:00:00,2025-09-16 00:15:00,17.0,1
