location_id,window_start,window_end,pm25_avg,samples
2890220,2025-09-16 00:00:00,2025-09-16 00:15:00,4.700541694959004,1
2960647,2025-09-16 00:00:00,2025-09-16 00:15:00,8.84,1
2622731,2025-09-16 00:00:00,2025-09-16 00:15:00,25.0,1
2623052,2025-09-16 00:00:00,2025-09-16 00:15:00,13.0,1
2623502,2025-09-16 00:00:00,2025-09-16 00:15:00,19.0,1
2878674,2025-09-16 00:00:00,2025-09-16 00:15:00,1.12083334227403,1
2955058,2025-09-16 00:00:00,2025-09-16 00:15:00,0.0,1
3008643,2025-09-16 00:00:00,2025-09-16 00:15:00,8.3,1
3442588,2025-09-16 00:00:00,2025-09-16 00:15:00,0.5868333500499526,1
8709,2025-09-16 00:00:00,2025-09-16 00:15:00,8.0,1
2622821,2025-09-16 00:00:00,2025-09-16 00:15:00,21.0,1
2622936,2025-09-16 00:00:00,2025-09-16 00:15:00,38.0,1
1467,2025-09-16 00:00:00,2025-09-16 00:15:00,10.6,1
2590138,2025-09-16 00:00:00,2025-09-16 00:15:00,14.507680733998617,1
2623266,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
2623314,2025-09-16 00:00:00,2025-09-16 00:15:00,13.0,1
2623734,2025-09-16 00:00:00,2025-09-16 00:15:00,61.0,1
2896886,2025-09-16 00:00:00,2025-09-16 00:15:00,1.37,1
917,2025-09-16 00:00:00,2025-09-16 00:15:00,2.0,1
2978434,2025-09-16 00:00:00,2025-09-16 00:15:00,10.29,1
2990989,2025-09-16 00:00:00,2025-09-16 00:15:00,13.74204166730245,1
2991212,2025-09-16 00:00:00,2025-09-16 00:15:00,21.826791763305664,1
2964250,2025-09-16 00:00:00,2025-09-16 00:15:00,0.5780833375950655,1
7507,2025-09-16 00:00:00,2025-09-16 00:15:00,6.0,1
2622912,2025-09-16 00:00:00,2025-09-16 00:15:00,8.0,1
2623341,2025-09-16 00:00:00,2025-09-16 00:15:00,1.0,1
2960664,2025-09-16 00:00:00,2025-09-16 00:15:00,9.26,1
2960998,2025-09-16 00:00:00,2025-09-16 00:15:00,4.639583349227905,1
2622922,2025-09-16 00:00:00,2025-09-16 00:15:00,14.0,1
2584325,2025-09-16 00:00:00,2025-09-16 00:15:00,8.5,1
3000510,2025-09-16 00:00:00,2025-09-16 00:15:00,4.47,1
2622609,2025-09-16 00:00:00,2025-09-16 00:15:00,21.0,1
2622964,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
2913750,2025-09-16 00:00:00,2025-09-16 00:15:00,9.97,1
3002710,2025-09-16 00:00:00,2025-09-16 00:15:00,3.56,1
2894142,2025-09-16 00:00:00,2025-09-16 00:15:00,10.630208333333334,1
3430568,2025-09-16 00:00:00,2025-09-16 00:15:00,3.2536666790644326,1
2993355,2025-09-16 00:00:00,2025-09-16 00:15:00,5.8,1
1535,2025-09-16 00:00:00,2025-09-16 00:15:00,7.0,1
2960670,2025-09-16 00:00:00,2025-09-16 00:15:00,13.04,1
2623813,2025-09-16 00:00:00,2025-09-16 00:15:00,28.0,1
7464,2025-09-16 00:00:00,2025-09-16 00:15:00,30.69,1
2623542,2025-09-16 00:00:00,2025-09-16 00:15:00,25.0,1
2622701,2025-09-16 00:00:00,2025-09-16 00:15:00,19.0,1
2999794,2025-09-16 00:00:00,2025-09-16 00:15:00,4.66,1
2622689,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
2623540,2025-09-16 00:00:00,2025-09-16 00:15:00,20.0,1
1656,2025-09-16 00:00:00,2025-09-16 00:15:00,9.2,1
2623067,2025-09-16 00:00:00,2025-09-16 00:15:00,19.0,1
2623399,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
2545,2025-09-16 00:00:00,2025-09-16 00:15:00,1.0,1
8678,2025-09-16 00:00:00,2025-09-16 00:15:00,5.4,1
2623247,2025-09-16 00:00:00,2025-09-16 00:15:00,12.0,1
2623627,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
2623082,2025-09-16 00:00:00,2025-09-16 00:15:00,17.0,1
3439880,2025-09-16 00:00:00,2025-09-16 00:15:00,1.7983194291591644,1
2623599,2025-09-16 00:00:00,2025-09-16 00:15:00,15.0,1
2980722,2025-09-16 00:00:00,2025-09-16 00:15:00,4.89,1
2997445,2025-09-16 00:00:00,2025-09-16 00:15:00,6.17,1
2272,2025-09-16 00:00:00,2025-09-16 00:15:00,4.1,1
2622918,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
2623381,2025-09-16 00:00:00,2025-09-16 00:15:00,17.0,1
2895357,2025-09-16 00:00:00,2025-09-16 00:15:00,7.982666810353597,1
5871,2025-09-16 00:00:00,2025-09-16 00:15:00,2.9,1
2623405,2025-09-16 00:00:00,2025-09-16 00:15:00,15.0,1
2623794,2025-09-16 00:00:00,2025-09-16 00:15:00,28.0,1
2622644,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
1155,2025-09-16 00:00:00,2025-09-16 00:15:00,14.7,1
3002713,2025-09-16 00:00:00,2025-09-16 00:15:00,3.1,1
8416,2025-09-16 00:00:00,2025-09-16 00:15:00,6.0,1
2622966,2025-09-16 00:00:00,2025-09-16 00:15:00,20.0,1
2623006,2025-09-16 00:00:00,2025-09-16 00:15:00,3.0,1
2623584,2025-09-16 00:00:00,2025-09-16 00:15:00,26.0,1
2896756,2025-09-16 00:00:00,2025-09-16 00:15:00,1.77,1
2960652,2025-09-16 00:00:00,2025-09-16 00:15:00,14.01,1
1164,2025-09-16 00:00:00,2025-09-16 00:15:00,2.0,1
2622895,2025-09-16 00:00:00,2025-09-16 00:15:00,23.0,1
2623442,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
2873095,2025-09-16 00:00:00,2025-09-16 00:15:00,7.57,1
2622996,2025-09-16 00:00:00,2025-09-16 00:15:00,28.0,1
2623348,2025-09-16 00:00:00,2025-09-16 00:15:00,3.0,1
2981155,2025-09-16 00:00:00,2025-09-16 00:15:00,9.628666599591574,1
1785692,2025-09-16 00:00:00,2025-09-16 00:15:00,9.1,1
2993057,2025-09-16 00:00:00,2025-09-16 00:15:00,7.0,1
2622946,2025-09-16 00:00:00,2025-09-16 00:15:00,13.0,1
3431642,2025-09-16 00:00:00,2025-09-16 00:15:00,14.1,1
8467,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
8745,2025-09-16 00:00:00,2025-09-16 00:15:00,5.5,1
2623647,2025-09-16 00:00:00,2025-09-16 00:15:00,14.0,1
2623649,2025-09-16 00:00:00,2025-09-16 00:15:00,21.0,1
225628,2025-09-16 00:00:00,2025-09-16 00:15:00,8.7,1
3002711,2025-09-16 00:00:00,2025-09-16 00:15:00,3.23,1
387315,2025-09-16 00:00:00,2025-09-16 00:15:00,6.4,1
2622812,2025-09-16 00:00:00,2025-09-16 00:15:00,14.0,1
2623148,2025-09-16 00:00:00,2025-09-16 00:15:00,29.0,1
2623545,2025-09-16 00:00:00,2025-09-16 00:15:00,20.0,1
2962304,2025-09-16 00:00:00,2025-09-16 00:15:00,41.290208180745445,1
2623218,2025-09-16 00:00:00,2025-09-16 00:15:00,8.0,1
424,2025-09-16 00:00:00,2025-09-16 00:15:00,11.5,1
2622960,2025-09-16 00:00:00,2025-09-16 00:15:00,22.0,1
2623292,2025-09-16 00:00:00,2025-09-16 00:15:00,5.0,1
2960638,2025-09-16 00:00:00,2025-09-16 00:15:00,10.95,1
2960653,2025-09-16 00:00:00,2025-09-16 00:15:00,15.6,1
628,2025-09-16 00:00:00,2025-09-16 00:15:00,3.9,1
2879671,2025-09-16 00:00:00,2025-09-16 00:15:00,7.033134977022807,1
2896768,2025-09-16 00:00:00,2025-09-16 00:15:00,2.1,1
3864,2025-09-16 00:00:00,2025-09-16 00:15:00,22.0,1
2986645,2025-09-16 00:00:00,2025-09-16 00:15:00,1.1582083404064178,1
2960156,2025-09-16 00:00:00,2025-09-16 00:15:00,34.95933278401693,1
2623461,2025-09-16 00:00:00,2025-09-16 00:15:00,5.0,1
2623264,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
2914454,2025-09-16 00:00:00,2025-09-16 00:15:00,5.06291667620341,1
2623104,2025-09-16 00:00:00,2025-09-16 00:15:00,15.0,1
2623623,2025-09-16 00:00:00,2025-09-16 00:15:00,32.0,1
2622578,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
2999471,2025-09-16 00:00:00,2025-09-16 00:15:00,32.7437637646993,1
3003642,2025-09-16 00:00:00,2025-09-16 00:15:00,2.859375,1
2623520,2025-09-16 00:00:00,2025-09-16 00:15:00,20.0,1
2889293,2025-09-16 00:00:00,2025-09-16 00:15:00,1.4,1
1960,2025-09-16 00:00:00,2025-09-16 00:15:00,9.2,1
2622605,2025-09-16 00:00:00,2025-09-16 00:15:00,9.0,1
2960624,2025-09-16 00:00:00,2025-09-16 00:15:00,15.62,1
3415296,2025-09-16 00:00:00,2025-09-16 00:15:00,3.270535707473755,1
1514,2025-09-16 00:00:00,2025-09-16 00:15:00,5.8,1
2979494,2025-09-16 00:00:00,2025-09-16 00:15:00,6.1,1
2622905,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
465,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
2622675,2025-09-16 00:00:00,2025-09-16 00:15:00,12.0,1
2616564,2025-09-16 00:00:00,2025-09-16 00:15:00,8.294791658719381,1
2868842,2025-09-16 00:00:00,2025-09-16 00:15:00,3.4010971983273826,1
2896760,2025-09-16 00:00:00,2025-09-16 00:15:00,2.91,1
2976598,2025-09-16 00:00:00,2025-09-16 00:15:00,4.96,1
384,2025-09-16 00:00:00,2025-09-16 00:15:00,10.8,1
8802,2025-09-16 00:00:00,2025-09-16 00:15:00,8.0,1
2988253,2025-09-16 00:00:00,2025-09-16 00:15:00,10.369791746139526,1
2623504,2025-09-16 00:00:00,2025-09-16 00:15:00,19.0,1
3000509,2025-09-16 00:00:00,2025-09-16 00:15:00,4.01,1
2945076,2025-09-16 00:00:00,2025-09-16 00:15:00,4.98,1
2622703,2025-09-16 00:00:00,2025-09-16 00:15:00,27.0,1
2389,2025-09-16 00:00:00,2025-09-16 00:15:00,7.0,1
10567,2025-09-16 00:00:00,2025-09-16 00:15:00,7.29,1
2622571,2025-09-16 00:00:00,2025-09-16 00:15:00,6.0,1
2623208,2025-09-16 00:00:00,2025-09-16 00:15:00,31.0,1
2887748,2025-09-16 00:00:00,2025-09-16 00:15:00,1.3027083277702332,1
2896769,2025-09-16 00:00:00,2025-09-16 00:15:00,2.31,1
2896770,2025-09-16 00:00:00,2025-09-16 00:15:00,3.35,1
2623571,2025-09-16 00:00:00,2025-09-16 00:15:00,20.0,1
2622793,2025-09-16 00:00:00,2025-09-16 00:15:00,20.0,1
5531,2025-09-16 00:00:00,2025-09-16 00:15:00,4.2,1
2623681,2025-09-16 00:00:00,2025-09-16 00:15:00,19.0,1
2622995,2025-09-16 00:00:00,2025-09-16 00:15:00,15.0,1
2623424,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
368408,2025-09-16 00:00:00,2025-09-16 00:15:00,8.8,1
2622938,2025-09-16 00:00:00,2025-09-16 00:15:00,36.0,1
1331,2025-09-16 00:00:00,2025-09-16 00:15:00,3.1,1
2605808,2025-09-16 00:00:00,2025-09-16 00:15:00,9.94166668256124,1
2623206,2025-09-16 00:00:00,2025-09-16 00:15:00,40.0,1
2623409,2025-09-16 00:00:00,2025-09-16 00:15:00,7.0,1
2979493,2025-09-16 00:00:00,2025-09-16 00:15:00,5.52,1
2623048,2025-09-16 00:00:00,2025-09-16 00:15:00,29.0,1
2966040,2025-09-16 00:00:00,2025-09-16 00:15:00,6.940875053405762,1
3004174,2025-09-16 00:00:00,2025-09-16 00:15:00,10.066666762034098,1
8794,2025-09-16 00:00:00,2025-09-16 00:15:00,7.2,1
2623645,2025-09-16 00:00:00,2025-09-16 00:15:00,28.0,1
2622660,2025-09-16 00:00:00,2025-09-16 00:15:00,13.0,1
2882800,2025-09-16 00:00:00,2025-09-16 00:15:00,10.98,1
2622806,2025-09-16 00:00:00,2025-09-16 00:15:00,8.0,1
2622764,2025-09-16 00:00:00,2025-09-16 00:15:00,28.0,1
2623492,2025-09-16 00:00:00,2025-09-16 00:15:00,20.0,1
3431593,2025-09-16 00:00:00,2025-09-16 00:15:00,9.879666646321615,1
2623573,2025-09-16 00:00:00,2025-09-16 00:15:00,15.0,1
2980982,2025-09-16 00:00:00,2025-09-16 00:15:00,2.7740833163261414,1
1684,2025-09-16 00:00:00,2025-09-16 00:15:00,14.5,1
2622652,2025-09-16 00:00:00,2025-09-16 00:15:00,17.0,1
2882018,2025-09-16 00:00:00,2025-09-16 00:15:00,2.9105654756228128,1
2993453,2025-09-16 00:00:00,2025-09-16 00:15:00,2.9593758384386697,1
1294191,2025-09-16 00:00:00,2025-09-16 00:15:00,6.2,1
2622773,2025-09-16 00:00:00,2025-09-16 00:15:00,15.0,1
2623451,2025-09-16 00:00:00,2025-09-16 00:15:00,9.0,1
2623709,2025-09-16 00:00:00,2025-09-16 00:15:00,13.0,1
2978336,2025-09-16 00:00:00,2025-09-16 00:15:00,2.6192916433016458,1
1456,2025-09-16 00:00:00,2025-09-16 00:15:00,6.1,1
9520,2025-09-16 00:00:00,2025-09-16 00:15:00,7.7,1
2622838,2025-09-16 00:00:00,2025-09-16 00:15:00,30.0,1
2623285,2025-09-16 00:00:00,2025-09-16 00:15:00,7.0,1
2623329,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
2997444,2025-09-16 00:00:00,2025-09-16 00:15:00,5.86,1
1066093,2025-09-16 00:00:00,2025-09-16 00:15:00,12.4,1
1785688,2025-09-16 00:00:00,2025-09-16 00:15:00,11.8,1
2583427,2025-09-16 00:00:00,2025-09-16 00:15:00,7.0,1
1081,2025-09-16 00:00:00,2025-09-16 00:15:00,7.0,1
2623665,2025-09-16 00:00:00,2025-09-16 00:15:00,8.0,1
2623040,2025-09-16 00:00:00,2025-09-16 00:15:00,14.0,1
2623042,2025-09-16 00:00:00,2025-09-16 00:15:00,19.0,1
2623312,2025-09-16 00:00:00,2025-09-16 00:15:00,23.0,1
1285,2025-09-16 00:00:00,2025-09-16 00:15:00,6.2,1
2623559,2025-09-16 00:00:00,2025-09-16 00:15:00,22.0,1
2959855,2025-09-16 00:00:00,2025-09-16 00:15:00,1.1153333336114883,1
1066106,2025-09-16 00:00:00,2025-09-16 00:15:00,9.7,1
2623580,2025-09-16 00:00:00,2025-09-16 00:15:00,23.0,1
3004721,2025-09-16 00:00:00,2025-09-16 00:15:00,8.3,1
2623032,2025-09-16 00:00:00,2025-09-16 00:15:00,7.0,1
2623156,2025-09-16 00:00:00,2025-09-16 00:15:00,6.0,1
659,2025-09-16 00:00:00,2025-09-16 00:15:00,2.0,1
270745,2025-09-16 00:00:00,2025-09-16 00:15:00,2.9,1
270749,2025-09-16 00:00:00,2025-09-16 00:15:00,3.6,1
2622837,2025-09-16 00:00:00,2025-09-16 00:15:00,13.0,1
2623046,2025-09-16 00:00:00,2025-09-16 00:15:00,16.0,1
2623677,2025-09-16 00:00:00,2025-09-16 00:15:00,14.0,1
2622565,2025-09-16 00:00:00,2025-09-16 00:15:00,6.0,1
1142,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
2623743,2025-09-16 00:00:00,2025-09-16 00:15:00,13.0,1
2623698,2025-09-16 00:00:00,2025-09-16 00:15:00,7.0,1
2876561,2025-09-16 00:00:00,2025-09-16 00:15:00,4.0,1
2896885,2025-09-16 00:00:00,2025-09-16 00:15:00,3.18,1
2623434,2025-09-16 00:00:00,2025-09-16 00:15:00,25.0,1
2732901,2025-09-16 00:00:00,2025-09-16 00:15:00,19.528571128845215,1
2827394,2025-09-16 00:00:00,2025-09-16 00:15:00,8.166666666666666,1
2957005,2025-09-16 00:00:00,2025-09-16 00:15:00,29.784416516621906,1
859,2025-09-16 00:00:00,2025-09-16 00:15:00,18.3,1
2623287,2025-09-16 00:00:00,2025-09-16 00:15:00,13.0,1
2942067,2025-09-16 00:00:00,2025-09-16 00:15:00,7.86,1
2827201,2025-09-16 00:00:00,2025-09-16 00:15:00,4.691041648387909,1
1000,2025-09-16 00:00:00,2025-09-16 00:15:00,5.9,1
2622562,2025-09-16 00:00:00,2025-09-16 00:15:00,18.0,1
2623363,2025-09-16 00:00:00,2025-09-16 00:15:00,35.0,1
2998815,2025-09-16 00:00:00,2025-09-16 00:15:00,0.0,1
3011793,2025-09-16 00:00:00,2025-09-16 00:15:00,1.5929166575272877,1
2622841,2025-09-16 00:00:00,2025-09-16 00:15:00,12.0,1
2960672,2025-09-16 00:00:00,2025-09-16 00:15:00,4.27,1
2623196,2025-09-16 00:00:00,2025-09-16 00:15:00,55.0,1
1706,2025-09-16 00:00:00,2025-09-16 00:15:00,5.0,1
2623255,2025-09-16 00:00:00,2025-09-16 00:15:00,45.0,1
2622833,2025-09-16 00:00:00,2025-09-16 00:15:00,21.0,1
2884264,2025-09-16 00:00:00,2025-09-16 00:15:00,6.8,1
2622825,2025-09-16 00:00:00,2025-09-16 00:15:00,18.0,1
9694,2025-09-16 00:00:00,2025-09-16 00:15:00,4.0,1
2623261,2025-09-16 00:00:00,2025-09-16 00:15:00,30.0,1
2896759,2025-09-16 00:00:00,2025-09-16 00:15:00,0.83,1
3003011,2025-09-16 00:00:00,2025-09-16 00:15:00,5.63,1
2623182,2025-09-16 00:00:00,2025-09-16 00:15:00,15.0,1
2873089,2025-09-16 00:00:00,2025-09-16 00:15:00,3.4504583279291787,1
2622566,2025-09-16 00:00:00,2025-09-16 00:15:00,20.0,1
2623696,2025-09-16 00:00:00,2025-09-16 00:15:00,19.0,1
2976597,2025-09-16 00:00:00,2025-09-16 00:15:00,4.75,1
225674,2025-09-16 00:00:00,2025-09-16 00:15:00,11.6,1
2622583,2025-09-16 00:00:00,2025-09-16 00:15:00,9.0,1
2622761,2025-09-16 00:00:00,2025-09-16 00:15:00,31.0,1
2623129,2025-09-16 00:00:00,2025-09-16 00:15:00,30.0,1
2623257,2025-09-16 00:00:00,2025-09-16 00:15:00,8.0,1
228023,2025-09-16 00:00:00,2025-09-16 00:15:00,2.328028,1
2896765,2025-09-16 00:00:00,2025-09-16 00:15:00,2.48,1
2622748,2025-09-16 00:00:00,2025-09-16 00:15:00,17.0,1
2988255,2025-09-16 00:00:00,2025-09-16 00:15:00,22.945666472117107,1
2906640,2025-09-16 00:00:00,2025-09-16 00:15:00,3.73,1
2623178,2025-09-16 00:00:00,2025-09-16 00:15:00,14.0,1
2623777,2025-09-16 00:00:00,2025-09-16 00:15:00,27.0,1
2622574,2025-09-16 00:00:00,2025-09-16 00:15:00,16.0,1
225684,2025-09-16 00:00:00,2025-09-16 00:15:00,16.3,1
2622704,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
2896747,2025-09-16 00:00:00,2025-09-16 00:15:00,1.98,1
2955245,2025-09-16 00:00:00,2025-09-16 00:15:00,1.7068194349606831,1
2622594,2025-09-16 00:00:00,2025-09-16 00:15:00,13.0,1
2623736,2025-09-16 00:00:00,2025-09-16 00:15:00,7.0,1
3429415,2025-09-16 00:00:00,2025-09-16 00:15:00,4.286708315213521,1
2623186,2025-09-16 00:00:00,2025-09-16 00:15:00,34.0,1
2623565,2025-09-16 00:00:00,2025-09-16 00:15:00,8.0,1
2623782,2025-09-16 00:00:00,2025-09-16 00:15:00,1.0,1
235232,2025-09-16 00:00:00,2025-09-16 00:15:00,11.34,1
2622951,2025-09-16 00:00:00,2025-09-16 00:15:00,28.0,1
2622987,2025-09-16 00:00:00,2025-09-16 00:15:00,14.0,1
2623508,2025-09-16 00:00:00,2025-09-16 00:15:00,28.0,1
2896757,2025-09-16 00:00:00,2025-09-16 00:15:00,4.1,1
2876865,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
2993753,2025-09-16 00:00:00,2025-09-16 00:15:00,5.187541683514913,1
8808,2025-09-16 00:00:00,2025-09-16 00:15:00,9.3,1
2884100,2025-09-16 00:00:00,2025-09-16 00:15:00,4.210791687170665,1
2996395,2025-09-16 00:00:00,2025-09-16 00:15:00,48.60112444559733,1
2999792,2025-09-16 00:00:00,2025-09-16 00:15:00,3.0788749853769937,1
2623084,2025-09-16 00:00:00,2025-09-16 00:15:00,8.0,1
2623174,2025-09-16 00:00:00,2025-09-16 00:15:00,8.0,1
2622845,2025-09-16 00:00:00,2025-09-16 00:15:00,15.0,1
3012206,2025-09-16 00:00:00,2025-09-16 00:15:00,9.168874979019165,1
2905540,2025-09-16 00:00:00,2025-09-16 00:15:00,5.62,1
228627,2025-09-16 00:00:00,2025-09-16 00:15:00,4.7,1
2622881,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
2623111,2025-09-16 00:00:00,2025-09-16 00:15:00,17.0,1
2623162,2025-09-16 00:00:00,2025-09-16 00:15:00,9.0,1
2960651,2025-09-16 00:00:00,2025-09-16 00:15:00,13.21,1
2622576,2025-09-16 00:00:00,2025-09-16 00:15:00,12.0,1
2623095,2025-09-16 00:00:00,2025-09-16 00:15:00,9.0,1
881,2025-09-16 00:00:00,2025-09-16 00:15:00,11.8,1
2622614,2025-09-16 00:00:00,2025-09-16 00:15:00,10.0,1
2623126,2025-09-16 00:00:00,2025-09-16 00:15:00,17.0,1
2623390,2025-09-16 00:00:00,2025-09-16 00:15:00,39.0,1
2623663,2025-09-16 00:00:00,2025-09-16 00:15:00,11.0,1
2623590,2025-09-16 00:00:00,2025-09-16 00:15:00,30.0,1
2623802,2025-09-16 00:00:00,2025-09-16 00:15:00,27.0,1
2622756,2025-09-16 00:00:00,2025-09-16 00:15:00,16.0,1
225604,2025-09-16 00:00:00,2025-09-16 00:15:00,20.1,1
2999793,2025-09-16 00:00:00,2025-09-16 00:15:00,4.59,1
5859,2025-09-16 00:00:00,2025-09-16 00:15:00,8.0,1
2959824,2025-09-16 00:00:00,2025-09-16 00:15:00,15.35533340771993,1
2996392,2025-09-16 00:00:00,2025-09-16 00:15:00,18.282416502634685,1
2623037,2025-09-16 00:00:00,2025-09-16 00:15:00,25.0,1
2945077,2025-09-16 00:00:00,2025-09-16 00:15:00,5.1,1
2623756,2025-09-16 00:00:00,2025-09-16 00:15:00,6.0,1
2623751,2025-09-16 00:00:00,2025-09-16 00:15:00,18.0,1
3009455,2025-09-16 00:00:00,2025-09-16 00:15:00,4.492583274841309,1
2623469,2025-09-16 00:00:00,2025-09-16 00:15:00,9.0,1
226745,2025-09-16 00:00:00,2025-09-16 00:15:00,3.7,1
5520,2025-09-16 00:00:00,2025-09-16 00:15:00,3.3,1
2622561,2025-09-16 00:00:00,2025-09-16 00:15:00,9.0,1
2622800,2025-09-16 00:00:00,2025-09-16 00:15:00,8.0,1
2906642,2025-09-16 00:00:00,2025-09-16 00:15:00,4.92,1
2945078,2025-09-16 00:00:00,2025-09-16 00:15:00,22.29,1
2956190,2025-09-16 00:30:00,2025-09-16 00:45:00,3.31,1
2956190,2025-09-16 00:45:00,2025-09-16 01:00:00,3.12,2
5472,2025-09-16 11:45:00,2025-09-16 12:00:00,3.0,1
5491,2025-09-16 11:45:00,2025-09-16 12:00:00,3.0,1
5477,2025-09-16 11:45:00,2025-09-16 12:00:00,3.0,1
